"","",""
"j-oh ckcs girl-1        cavalier king charles spaniel","j-oh ckcs boy-2        cavalier king charles spaniel","j-oh scotty girl-1        scottish terrier"
"","&nbsp;","english shepherd        bath plaques"
"j-oh scotty boy-1        scottish terrier","j-oh cat girl-1        siamese        cat","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"","&nbsp;","&nbsp;"
"j-sb-sailboats-1        sailboats","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"","&nbsp;","&nbsp;"
"j-ap-fruit-1        fruit - apples","j-gr--fruit-2        fruit - grapes","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"","&nbsp;",""
"j-fc-fruit-1        french country - fruit","j-fc-veg-1        french country - vegetables","j-fc-veg-2        french country- vegetables"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
"&nbsp;","&nbsp;","&nbsp;"
