10786782_0_7941448888047609465.csv,1,TRUE,
10786782_0_7941448888047609465.csv,2,FALSE,dbpedia-owl:sales
10786782_0_7941448888047609465.csv,3,FALSE,dbpedia-owl:netIncome
10786782_0_7941448888047609465.csv,4,FALSE,dbpedia-owl:industry
12193237_0_8699643798888088574.csv,1,FALSE,dbpedia-owl:capital
12193237_0_8699643798888088574.csv,2,FALSE,dbpedia-owl:currency
13204288_0_4420526718603042428.csv,1,FALSE,dbpedia-owl:rating
13204288_0_4420526718603042428.csv,3,FALSE,dbpedia-owl:date
14854950_0_7369669871837809428.csv,3,FALSE,dbpedia-owl:type
15057462_0_1530812940719919446.csv,2,FALSE,dbpedia-owl:currency
15330701_1_1150657259064624480.csv,3,FALSE,dbpedia-owl:location
15330701_1_1150657259064624480.csv,5,TRUE,
15681179_0_4372421798123322859.csv,3,FALSE,dbpedia-owl:industry
15888487_0_6601674255986901010.csv,4,TRUE,
16509539_1_7660325791170281336.csv,2,TRUE,
16867860_0_1493599384745288401.csv,1,FALSE,dbpedia-owl:industry
16867860_0_1493599384745288401.csv,2,TRUE,
16867860_0_1493599384745288401.csv,3,TRUE,
16867860_0_1493599384745288401.csv,4,TRUE,
19426224_0_7375372951718894967.csv,1,TRUE,
19426224_0_7375372951718894967.csv,2,TRUE,
19426224_0_7375372951718894967.csv,3,TRUE,
19426224_0_7375372951718894967.csv,4,TRUE,
19426224_0_7375372951718894967.csv,5,TRUE,
19426224_0_7375372951718894967.csv,6,TRUE,
2297876_2_6966366172015676804.csv,1,TRUE,
2297876_2_6966366172015676804.csv,2,FALSE,dbpedia-owl:company
23525318_0_7885756089060858697.csv,0,FALSE,dbpedia-owl:country
23525318_0_7885756089060858697.csv,2,TRUE,
23525318_0_7885756089060858697.csv,3,FALSE,dbpedia-owl:currency
23806649_0_1896909267378774466.csv,2,FALSE,dbpedia-owl:location
25313031_0_7618936086293867880.csv,3,FALSE,dbpedia-owl:creator
25313031_0_7618936086293867880.csv,4,FALSE,dbpedia-owl:date
26270372_1_3774607938887520564.csv,1,FALSE,dbpedia-owl:reign
26270372_1_3774607938887520564.csv,3,TRUE,
26270372_1_3774607938887520564.csv,4,TRUE,
26310680_0_5150772059999313798.csv,1,FALSE,dbpedia-owl:currency
28079336_1_3124145965038277571.csv,0,FALSE,dbpedia-owl:rank
28079336_1_3124145965038277571.csv,2,FALSE,dbpedia-owl:country
28079336_1_3124145965038277571.csv,3,FALSE,dbpedia-owl:industry
28079336_1_3124145965038277571.csv,5,TRUE,
28079336_1_3124145965038277571.csv,6,FALSE,dbpedia-owl:assets
28079336_1_3124145965038277571.csv,7,FALSE,dbpedia-owl:marketCapitalisation
28086084_0_3127660530989916727.csv,1,TRUE,
28086084_0_3127660530989916727.csv,2,TRUE,
28086084_0_3127660530989916727.csv,3,TRUE,
28086084_0_3127660530989916727.csv,4,TRUE,
28086084_0_3127660530989916727.csv,5,TRUE,
28646774_0_3256889721737611537.csv,1,TRUE,
28646774_0_3256889721737611537.csv,2,TRUE,
28646774_0_3256889721737611537.csv,3,TRUE,
28646774_0_3256889721737611537.csv,4,TRUE,
28646774_0_3256889721737611537.csv,5,TRUE,
29021592_3_2299138476894681059.csv,1,FALSE,dbpedia-owl:reign
29141743_0_765391262657442741.csv,0,FALSE,dbpedia-owl:language
29211528_0_1792943520277247013.csv,1,TRUE,
29211528_0_1792943520277247013.csv,10,TRUE,
29211528_0_1792943520277247013.csv,2,TRUE,
29211528_0_1792943520277247013.csv,3,TRUE,
29211528_0_1792943520277247013.csv,4,TRUE,
29211528_0_1792943520277247013.csv,5,TRUE,
29211528_0_1792943520277247013.csv,6,TRUE,
29211528_0_1792943520277247013.csv,7,TRUE,
29211528_0_1792943520277247013.csv,8,TRUE,
29211528_0_1792943520277247013.csv,9,TRUE,
29886325_0_1448173912684571475.csv,2,FALSE,dbpedia-owl:country
29886325_0_1448173912684571475.csv,5,FALSE,dbpedia-owl:mayor
30965004_6_4856622180559928314.csv,1,FALSE,dbpedia-owl:currency
31185581_0_94615838359481029.csv,2,FALSE,dbpedia-owl:location
31185581_0_94615838359481029.csv,3,FALSE,dbpedia-owl:revenue
31185581_0_94615838359481029.csv,4,TRUE,
32460905_0_5195150472060854231.csv,3,TRUE,
33167985_0_5220049369716352813.csv,1,TRUE,
33167985_0_5220049369716352813.csv,2,TRUE,
33167985_0_5220049369716352813.csv,3,TRUE,
33167985_0_5220049369716352813.csv,4,TRUE,
33167985_0_5220049369716352813.csv,5,TRUE,
33167985_0_5220049369716352813.csv,6,TRUE,
33167985_0_5220049369716352813.csv,7,TRUE,
34543932_0_8689820424092869963.csv,2,TRUE,
35417397_0_968876705875634222.csv,1,FALSE,dbpedia-owl:address
35417397_0_968876705875634222.csv,2,TRUE,
35993623_1_7540615087866606520.csv,0,TRUE,
35993623_1_7540615087866606520.csv,2,TRUE,
35993623_1_7540615087866606520.csv,3,TRUE,
35993623_1_7540615087866606520.csv,4,TRUE,
37357992_0_6637384311705961632.csv,1,FALSE,dbpedia-owl:currency
37810368_0_6332396424591583441.csv,2,TRUE,
37810368_0_6332396424591583441.csv,3,TRUE,
38428277_0_1311643810102462607.csv,0,FALSE,dbpedia-owl:rank
38428277_0_1311643810102462607.csv,2,FALSE,dbpedia-owl:year
38428277_0_1311643810102462607.csv,3,FALSE,dbpedia-owl:director
41819807_0_3139249984404131679.csv,1,FALSE,dbpedia-owl:location
43957007_0_5757825923496272119.csv,0,TRUE,
43957007_0_5757825923496272119.csv,2,FALSE,dbpedia-owl:englishName
45087892_0_5224161698429906101.csv,1,TRUE,
45087892_0_5224161698429906101.csv,2,TRUE,
45087892_0_5224161698429906101.csv,3,TRUE,
45087892_0_5224161698429906101.csv,4,TRUE,
45087892_0_5224161698429906101.csv,5,TRUE,
46671561_0_6122315295162029872.csv,1,FALSE,dbpedia-owl:genre
46671561_0_6122315295162029872.csv,2,FALSE,dbpedia-owl:computingPlatform
47366536_0_7934210749883396000.csv,3,FALSE,dbpedia-owl:capital
47366536_0_7934210749883396000.csv,6,FALSE,dbpedia-owl:populationDensity
49772588_0_6549847739640234347.csv,10,TRUE,
49772588_0_6549847739640234347.csv,11,TRUE,
49772588_0_6549847739640234347.csv,12,TRUE,
49772588_0_6549847739640234347.csv,2,FALSE,dbpedia-owl:populationTotal
49772588_0_6549847739640234347.csv,3,FALSE,dbpedia-owl:catholicPercentage
49772588_0_6549847739640234347.csv,6,TRUE,
49772588_0_6549847739640234347.csv,7,TRUE,
49772588_0_6549847739640234347.csv,8,TRUE,
49772588_0_6549847739640234347.csv,9,TRUE,
50150079_0_1209985375645286995.csv,1,FALSE,dbpedia-owl:currency
50150079_0_1209985375645286995.csv,2,FALSE,dbpedia-owl:currencyCode
52340077_0_7623033473986759010.csv,2,FALSE,dbpedia-owl:populationTotal
52340077_0_7623033473986759010.csv,3,FALSE,dbpedia-owl:populationDensity
52660391_0_2674957888249412549.csv,1,FALSE,dbpedia-owl:currency
52660391_0_2674957888249412549.csv,3,TRUE,
53657269_1_5161231250741028950.csv,1,FALSE,dbpedia-owl:ingredient
53657269_1_5161231250741028950.csv,2,FALSE,dbpedia-owl:manufacturer
53989675_0_8697482470743954630.csv,2,TRUE,
55696186_0_8889766031116245122.csv,1,TRUE,
55696186_0_8889766031116245122.csv,2,TRUE,
56834172_0_5710924050177414995.csv,0,FALSE,dbpedia-owl:rank
56834172_0_5710924050177414995.csv,2,TRUE,
56834172_0_5710924050177414995.csv,3,FALSE,dbpedia-owl:revenue
56834172_0_5710924050177414995.csv,4,FALSE,dbpedia-owl:state
56975870_0_9027279863115811222.csv,2,FALSE,dbpedia-owl:populationTotal
56975870_0_9027279863115811222.csv,3,FALSE,dbpedia-owl:populationDensity
56975870_0_9027279863115811222.csv,4,FALSE,dbpedia-owl:capital
57790315_0_2715326399585929245.csv,1,TRUE,
57790315_0_2715326399585929245.csv,2,FALSE,dbpedia-owl:category
57938705_0_8737506792349461963.csv,10,TRUE,
57938705_0_8737506792349461963.csv,3,FALSE,dbpedia-owl:year
57938705_0_8737506792349461963.csv,4,FALSE,dbpedia-owl:genre
57938705_0_8737506792349461963.csv,5,FALSE,dbpedia-owl:publisher
57938705_0_8737506792349461963.csv,6,TRUE,
57938705_0_8737506792349461963.csv,7,TRUE,
57938705_0_8737506792349461963.csv,8,TRUE,
57938705_0_8737506792349461963.csv,9,TRUE,
57943722_0_8666078014685775876.csv,1,FALSE,dbpedia-owl:capital
58864412_0_2247318911149754674.csv,1,FALSE,dbpedia-owl:author
59480147_0_5932941413717719144.csv,1,FALSE,dbpedia-owl:country
59987833_1_2594691957056394233.csv,1,FALSE,dbpedia-owl:type
59987833_1_2594691957056394233.csv,2,FALSE,dbpedia-owl:assets
60319454_0_3938426910282115527.csv,2,TRUE,
60661380_6_6544119869702688642.csv,2,FALSE,dbpedia-owl:city
60661380_6_6544119869702688642.csv,3,TRUE,
61069974_0_1894536874590565102.csv,1,FALSE,dbpedia-owl:currency
61069974_0_1894536874590565102.csv,3,TRUE,
61069974_0_1894536874590565102.csv,4,TRUE,
61546166_0_1701579006600848663.csv,0,TRUE,
61546166_0_1701579006600848663.csv,2,TRUE,
61626303_0_266372209664087642.csv,2,TRUE,
61626303_0_266372209664087642.csv,3,TRUE,
61626303_0_266372209664087642.csv,4,TRUE,
61626303_0_266372209664087642.csv,5,FALSE,dbpedia-owl:language
62661549_1_4033826755481163536.csv,2,TRUE,
62661549_1_4033826755481163536.csv,4,FALSE,dbpedia-owl:officialLanguage
63389809_0_8179819543692215824.csv,1,FALSE,dbpedia-owl:industry
63389809_0_8179819543692215824.csv,2,FALSE,dbpedia-owl:country
63389809_0_8179819543692215824.csv,3,TRUE,
64626513_0_6402630457637049755.csv,1,FALSE,dbpedia-owl:state
64626513_0_6402630457637049755.csv,2,TRUE,
64626513_0_6402630457637049755.csv,3,FALSE,dbpedia-owl:website
65118854_0_3532892672194638773.csv,2,TRUE,
65118854_0_3532892672194638773.csv,3,FALSE,dbpedia-owl:capital
6571612_0_4983218044919858440.csv,2,TRUE,
6571612_0_4983218044919858440.csv,3,TRUE,
6571612_0_4983218044919858440.csv,4,TRUE,
68442591_0_8506821153001360777.csv,2,TRUE,
68442591_0_8506821153001360777.csv,3,TRUE,
68442591_0_8506821153001360777.csv,4,TRUE,
68442591_0_8506821153001360777.csv,5,TRUE,
68442591_0_8506821153001360777.csv,6,TRUE,
71671375_0_1715763047979962300.csv,1,FALSE,dbpedia-owl:city
71671375_0_1715763047979962300.csv,3,TRUE,
71671375_0_1715763047979962300.csv,4,TRUE,
71671375_0_1715763047979962300.csv,5,TRUE,
71671375_0_1715763047979962300.csv,6,TRUE,
72504484_47_8157920943609679586.csv,0,TRUE,
72504484_47_8157920943609679586.csv,1,TRUE,
75028563_1_8693885428421840586.csv,1,FALSE,dbpedia-owl:type
75028563_1_8693885428421840586.csv,2,FALSE,dbpedia-owl:assets
75154185_0_1607627349983289012.csv,2,FALSE,dbpedia-owl:country
7601761_0_5711732824768669832.csv,1,FALSE,dbpedia-owl:numberOfStars
7601761_0_5711732824768669832.csv,3,TRUE,
76836443_2_249332777049648171.csv,1,TRUE,
76836443_2_249332777049648171.csv,2,TRUE,
77694908_0_6083291340991074532.csv,3,FALSE,dbpedia-owl:director
7802673_1_1957523967714325091.csv,0,FALSE,dbpedia-owl:country
7802673_1_1957523967714325091.csv,2,FALSE,dbpedia-owl:language
78341053_2_7670344559150028058.csv,1,TRUE,
78341053_2_7670344559150028058.csv,2,TRUE,
78341053_2_7670344559150028058.csv,3,TRUE,
78650283_0_5937576517849452289.csv,1,FALSE,dbpedia-owl:currency
78650283_0_5937576517849452289.csv,2,TRUE,
78886197_0_8964673957179626032.csv,2,FALSE,dbpedia-owl:category
78886197_0_8964673957179626032.csv,3,FALSE,dbpedia-owl:updated
79160361_0_8435019164828629630.csv,0,TRUE,
79160361_0_8435019164828629630.csv,2,TRUE,
79160361_0_8435019164828629630.csv,3,TRUE,
79966524_0_1484492112455633784.csv,3,FALSE,dbpedia-owl:phylum
82484302_3_3744533925446753851.csv,0,FALSE,dbpedia-owl:language
82484302_3_3744533925446753851.csv,2,FALSE,dbpedia-owl:location
82484302_3_3744533925446753851.csv,3,FALSE,dbpedia-owl:reference
82484302_3_3744533925446753851.csv,4,FALSE,dbpedia-owl:comment
84596242_0_4318938657926864598.csv,1,TRUE,
84596242_0_4318938657926864598.csv,2,TRUE,
86627271_6_2239821927452848323.csv,2,FALSE,dbpedia-owl:areaTotal
86627271_6_2239821927452848323.csv,3,FALSE,dbpedia-owl:altitude
87144570_0_8534450429364138528.csv,2,FALSE,dbpedia-owl:industry
87144570_0_8534450429364138528.csv,3,TRUE,
89511064_0_2199624509082573904.csv,0,FALSE,dbpedia-owl:continent
89511064_0_2199624509082573904.csv,1,FALSE,dbpedia-owl:region
89511064_0_2199624509082573904.csv,3,FALSE,dbpedia-owl:capital
89511064_0_2199624509082573904.csv,8,TRUE,
90723763_0_874013697986950454.csv,0,FALSE,dbpedia-owl:rating
90723763_0_874013697986950454.csv,2,FALSE,dbpedia-owl:industry
90723763_0_874013697986950454.csv,3,TRUE,
90723763_0_874013697986950454.csv,4,TRUE,
93162865_0_4661380442777459291.csv,2,FALSE,dbpedia-owl:location
9348099_0_390574653830621671.csv,2,FALSE,dbpedia-owl:team
93541760_6_4293952209940084127.csv,1,TRUE,
93541760_6_4293952209940084127.csv,3,TRUE,
9447212_0_5075453375189362659.csv,1,TRUE,
9447212_0_5075453375189362659.csv,2,TRUE,
9447212_0_5075453375189362659.csv,3,TRUE,
9447212_0_5075453375189362659.csv,4,TRUE,
96960685_0_6886906070865701391.csv,1,FALSE,dbpedia-owl:type
96960685_0_6886906070865701391.csv,2,FALSE,dbpedia-owl:activeYears
98068544_0_2338780145512793497.csv,1,TRUE,
98068544_0_2338780145512793497.csv,2,TRUE,
98068544_0_2338780145512793497.csv,3,TRUE,
98068544_0_2338780145512793497.csv,4,TRUE,
