"68779923_2_1000046510804975562.csv","Country","http://dbpedia.org/ontology/Country","0"
"14575591_0_5962885285845713108.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"96971074_0_2380250642274572846.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"9353071_0_969221250383056227.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"94145647_0_4411495338698364870.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"21547990_0_4278595903015489107.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"15525140_24_4037246854219698153.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"71137051_0_8039724067857124984.csv","Bird","http://dbpedia.org/ontology/Bird","0"
"9348099_0_390574653830621671.csv","FormulaOneRacer","http://dbpedia.org/ontology/FormulaOneRacer","0"
"76279179_0_1206538098393858428.csv","Company","http://dbpedia.org/ontology/Company",""
"40387275_6_6191495397368895712.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"7207849_0_1015109135224818932.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"30103516_1_7626625507688323656.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"28788428_0_7847978656182431680.csv","MusicalWork","http://dbpedia.org/ontology/MusicalWork","0"
"34119774_0_289423522044280059.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"39650055_5_7135804139753401681.csv","Company","http://dbpedia.org/ontology/Company","0"
"20986241_116_7013408060096179711.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"31872906_0_6106277903085193669.csv","Place","http://dbpedia.org/ontology/Place","0"
"64207896_0_3206705146602325658.csv","Monarch","http://dbpedia.org/ontology/Monarch",""
"5002114_6_4320409333965117351.csv","Country","http://dbpedia.org/ontology/Country","0"
"64626513_0_6402630457637049755.csv","EducationalInstitution","http://dbpedia.org/ontology/EducationalInstitution","0"
"98786033_0_3931553788835402240.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"90593344_0_8311455501234425088.csv","Mountain","http://dbpedia.org/ontology/Mountain","0.1"
"60527660_0_4311923120030730708.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"83987849_0_5969920363690793217.csv","Country","http://dbpedia.org/ontology/Country","0"
"31135207_0_1440209822839624711.csv","Country","http://dbpedia.org/ontology/Country","0"
"87684775_0_3688301103288332064.csv","PopulatedPlace","http://dbpedia.org/ontology/PopulatedPlace","0.1.2"
"63504330_0_8522180319329276399.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"52982899_0_5726315103246010014.csv","Song","http://dbpedia.org/ontology/Song","0"
"5920491_0_3348835015780600788.csv","Thing","http://www.w3.org/2002/07/owl#Thing","0"
"75686837_0_7143521782053477488.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"37222124_0_2523821086878486427.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"41839679_0_3009344178474568371.csv","Monarch","http://dbpedia.org/ontology/Monarch","0"
"91412091_0_7825290509158569518.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"67044147_3_2407225246443640173.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"38825076_4_4240132090463534680.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"48154773_2_8458867040172221682.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"62225043_0_1859194456424768736.csv","Plant","http://dbpedia.org/ontology/Plant",""
"34061753_1_7120939110353093152.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"25596525_7_8049218440277756227.csv","Thing","http://www.w3.org/2002/07/owl#Thing","0"
"43619692_1_8695615891377032939.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"15432418_0_1240151322836769987.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"17871230_1_6194965835407257694.csv","Animal","http://dbpedia.org/ontology/Animal","0"
"36011298_0_6854642860526463972.csv","MusicalWork","http://dbpedia.org/ontology/MusicalWork","0"
"31786950_6_6643972137715983094.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"12125836_0_1134348206297032434.csv","RadioStation","http://dbpedia.org/ontology/RadioStation","0"
"2066887_0_746204117268168398.csv","Saint","http://dbpedia.org/ontology/Saint","0"
"44714784_0_9148174727002289290.csv","Animal","http://dbpedia.org/ontology/Animal","0"
"55150207_16_3215605693899991922.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"23525318_0_7885756089060858697.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"64453534_0_2231985329462980688.csv","Thing","http://www.w3.org/2002/07/owl#Thing","1"
"36508695_2_4137125988909119946.csv","Company","http://dbpedia.org/ontology/Company","0"
"82726631_0_8916527354641308381.csv","Bird","http://dbpedia.org/ontology/Bird","0"
"17362344_1_5095929604749154053.csv","Company","http://dbpedia.org/ontology/Company","0"
"83532490_1_8333702357543616751.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"15083191_0_8241448979933321195.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"7866138_0_3576557501117896371.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"14354060_0_2913685180675424978.csv","Hotel","http://dbpedia.org/ontology/Hotel","0"
"62958765_0_3674859967182781097.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"17627487_0_7482364338839093515.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"38552884_0_7504620928763706132.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"73146534_0_2437590818976170846.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"3876573_0_5902554158837152331.csv","Language","http://dbpedia.org/ontology/Language","0"
"73329570_0_6585265340512320118.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"93282452_50_2022610686980235524.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"53445890_1_3674988499038067538.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"9155607_0_3860438754576233830.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
"66986032_1_2775601573719835514.csv","Thing","http://www.w3.org/2002/07/owl#Thing",""
