"http://dbpedia.org/resource/Guinea-Bissau","guinea-bissau","14"
"http://dbpedia.org/resource/Republic_of_Ireland","ireland","28"
"http://dbpedia.org/resource/Germany","germany","4"
"http://dbpedia.org/resource/Hong_Kong","hong kong","20"
"http://dbpedia.org/resource/Haiti","haiti","16"
"http://dbpedia.org/resource/Guadeloupe","guadeloupe","10"
"http://dbpedia.org/resource/Hungary","hungary","21"
"http://dbpedia.org/resource/Greece","greece","7"
"http://dbpedia.org/resource/Guinea","guinea","13"
"http://dbpedia.org/resource/India","india","23"
"http://dbpedia.org/resource/Iceland","iceland","22"
"http://dbpedia.org/resource/Saint_Vincent_and_the_Grenadines","grenada","9"
"http://dbpedia.org/resource/Kyrgyzstan","kyrgyzstan","41"
"http://dbpedia.org/resource/Iraq","iraq","27"
"http://dbpedia.org/resource/Greenland","greenland","8"
"http://dbpedia.org/resource/Gibraltar","gibraltar","6"
"http://dbpedia.org/resource/South_Korea","korea republic of","39"
"http://dbpedia.org/resource/Iran","iran (islamic republic of)","26"
"http://dbpedia.org/resource/The_Gambia","gambia","2"
"http://dbpedia.org/resource/Israel","israel","29"
"http://dbpedia.org/resource/Guam","guam","11"
"http://dbpedia.org/resource/Guatemala","guatemala","12"
"http://dbpedia.org/resource/Kenya","kenya","36"
"http://dbpedia.org/resource/Kazakhstan","kazakhstan","35"
"http://dbpedia.org/resource/Indonesia","indonesia","24"
"http://dbpedia.org/resource/Kuwait","kuwait","40"
"http://dbpedia.org/resource/Ghana","ghana","5"
"http://dbpedia.org/resource/Honduras","honduras","19"
"http://dbpedia.org/resource/Kiribati","kiribati","37"
"http://dbpedia.org/resource/Japan","japan","32"
"http://dbpedia.org/resource/Georgia_(country)","georgia","3"
"http://dbpedia.org/resource/Jersey","jersey","33"
"http://dbpedia.org/resource/Jamaica","jamaica","31"
"http://dbpedia.org/resource/Guyana","guyana","15"
"http://dbpedia.org/resource/Heard_Island_and_McDonald_Islands","heard and mcdonald islands","18"
"http://dbpedia.org/resource/Gabon","gabon","1"
"http://dbpedia.org/resource/Jordan","jordan","34"
"http://dbpedia.org/resource/Italy","italy","30"
"http://dbpedia.org/resource/North_Korea","korea democratic people's republic of","38"
